class,rank,status,country,team,total_time_seconds,leg1_name,leg1_time_seconds,leg2_name,leg2_time_seconds,leg3_name,leg3_time_seconds,confidence,source_file
W18,10,OK,UKR,Ukraine,7668,Mariya Polishchuk,2562,Nina Kuznetcova,2531,Viktoriia Sukharevska,2575,high,2012/eyoc2012.htm
W18,11,OK,LAT,Latvia,8016,Madara Sadrina,2600,Liga Valdmane,2646,Sandra Grosberga,2770,high,2012/eyoc2012.htm
W18,12,OK,BUL,Bulgaria,8651,Martina Dzhulieva,2873,Yveta Zasheva,3087,Antoaneta Dyaksova,2691,high,2012/eyoc2012.htm
W18,13,OK,ESP,Spain,8822,Marina Gracia Castro,2597,Silvia Martin de Los Ri,3519,Carmen Patino Deniz,2706,high,2012/eyoc2012.htm
W18,14,OK,SVK,Slovakia,8981,Martina Papugova,3058,Barbora Pijakova,3610,Ludmila Sokolova,2313,high,2012/eyoc2012.htm
W18,15,OK,AUT,Austria,9097,Martina Walch,2975,Lisa Pacher,3022,Nora Ramstein,3100,high,2012/eyoc2012.htm
W18,16,OK,ITA,Italy,9442,Lia Patscheider,3374,Anna Caglio,2620,Eleonora Donadini,3448,high,2012/eyoc2012.htm
W18,16,OK,POR,Portugal,9442,Vera Alvarez,2366,Beatriz Moreira,3633,Carolina Delgado,3443,high,2012/eyoc2012.htm
W18,18,OK,IRL,Ireland,9446,Roisin Long,2688,Aoife McCavana,5425,Niamh Corbett,1333,high,2012/eyoc2012.htm
W18,19,OK,BLR,Belarus,14234,Tatiana Malkevich,6390,Maryna Paknis,3438,Maryna Smirnova,4406,high,2012/eyoc2012.htm
W18,20,OK,TUR,Turkiye,16341,Sakire Celik,4393,Kubra Altun,6734,Busra Muslu,5214,high,2012/eyoc2012.htm
W18,,MP,HUN,Hungary,,Vanda Kinde,2543,Reka Faggyas,3080,Kinga Varsanyi,,high,2012/eyoc2012.htm
W18,,MP,LTU,Lithuania,,Akvile Preiksaite,,Giedre Domarkaite,2943,Milda Radzivonaite,2160,high,2012/eyoc2012.htm
W18,,DNF,GER,Germany,,Theresa (Ger) Flechsig,2261,Sabine (Ger) Rothaug,2270,Nn Nn,,high,2012/eyoc2012.htm
M16,1,OK,POL,Poland,6631,Radoslaw Piotrowski,2223,Lukasz Wisniewski,2248,Krzysztof Rzenca,2160,high,2012/eyoc2012.htm
M16,2,OK,DEN,Denmark,6650,Thomas Knudsen,2236,Martin Illum,2356,Mikkel Aaen,2058,high,2012/eyoc2012.htm
M16,3,OK,CZE,Czechia,6861,Stepan Mudrak,2347,Matous Furst,2391,Vojtech Kettner,2123,high,2012/eyoc2012.htm
M16,4,OK,SUI,Switzerland,6871,Patrick Zbinden,2494,Thomas Curiger,2130,Noah Zbinden,2247,high,2012/eyoc2012.htm
M16,5,OK,RUS,Russia,6935,Aleksandr Pavlenko,2301,Vladislav Kiselev,2204,Sergey Popov,2430,high,2012/eyoc2012.htm
M16,6,OK,FRA,France,6945,Arnaud Perrin,2237,Quentin Rauturier,2342,Adrien Delenne,2366,high,2012/eyoc2012.htm
M16,7,OK,GBR,UK,7151,Dane Blomquist,2235,Joe Woodley,2218,Alexander Chepelin,2698,high,2012/eyoc2012.htm
M16,8,OK,HUN,Hungary,7301,Daniel Peregi,2576,Matyas Meszaros,2143,Balazs Miavecz,2582,high,2012/eyoc2012.htm
M16,9,OK,AUT,Austria,7666,Rafael Dobnik,2302,Mathias Peter,2755,Stefan Falk,2609,high,2012/eyoc2012.htm
M16,10,OK,ITA,Italy,7808,Riccardo Scalet,2595,Fabiano Bettega,2400,Mattia Debertolis,2813,high,2012/eyoc2012.htm
M16,11,OK,SVK,Slovakia,8156,Martin Jonas,3203,Martin Smelik,2379,Martin Klabouch,2574,high,2012/eyoc2012.htm
M16,12,OK,EST,Estonia,8635,Veiko Vinkel,3235,Janek Piirisild,2533,Rimmo Room,2867,high,2012/eyoc2012.htm
M16,13,OK,LAT,Latvia,8643,Uldis Upitis,2617,Girts Leontjevs,2628,Atis Heinols,3398,high,2012/eyoc2012.htm
M16,14,OK,UKR,Ukraine,8666,Oleksandr Tkachuk,2341,Oleksandr Kochin,2984,Oleksiy Bryukhovich,3341,high,2012/eyoc2012.htm
M16,15,OK,ESP,Spain,8808,Albert Acedo Casellas,2334,Jesuis Rodriguez Corroc,3098,Elmar Montero Carceles,3376,high,2012/eyoc2012.htm
M16,16,OK,LTU,Lithuania,8843,Aidas Zigilejus,3200,Martynas Germanavicius,2381,Deividas Segzda,3262,high,2012/eyoc2012.htm
M16,17,OK,POR,Portugal,10247,Daniel Catarino,2500,Antonio Ferreira,4168,Diogo Barradas,3579,high,2012/eyoc2012.htm
M16,18,OK,ROU,Romania,10366,Gergely Bogya,3592,Erosdi Zakarias,3886,Prezensky Gabor,2888,high,2012/eyoc2012.htm
M16,19,OK,TUR,Turkiye,11948,Safak Karaman,4485,Musa Gokce,3583,Tahsin Elmas,3880,high,2012/eyoc2012.htm
M16,20,OK,SRB,Serbia,12219,Dusan Krnjajic,2954,Stefan Bilic,4033,Kristina Radicevic,5232,high,2012/eyoc2012.htm
M16,,MP,SLO,Slovenia,,Peter Tusar,,Blaz Petrovic,,Patrik Celik,3693,high,2012/eyoc2012.htm
M18,1,OK,SWE,Sweden,6569,Assar Hellstrom,2278,Ludvig Lhlund,2130,Ludwig Ljungqvist,2161,high,2012/eyoc2012.htm
M18,2,OK,FIN,Finland,6776,Kristian Kannus,2346,Eeli Viholainen,2343,Topi Raitanen,2087,high,2012/eyoc2012.htm
M18,3,OK,CZE,Czechia,6782,Jonas Hubacek,2304,Jan Grundmann,2146,Marek Minar,2332,high,2012/eyoc2012.htm
M18,4,OK,SUI,Switzerland,6787,Jonas Egger,2344,Simon Wenger,2346,Sven Hellmuller,2097,high,2012/eyoc2012.htm
M18,5,OK,LTU,Lithuania,7245,Martynas Tirlikas,2521,Justas Misiunas,2472,Algirdas Bartkevicius,2252,high,2012/eyoc2012.htm
M18,6,OK,HUN,Hungary,7405,Daniel Fehervari,2293,Bertalan Kovacs,2398,Levente Tugyi,2714,high,2012/eyoc2012.htm
M18,7,OK,BEL,Belgium,7449,Tristan Bloemen,2346,Thomas Gillet,2436,Evert Leeuws,2667,high,2012/eyoc2012.htm
M18,8,OK,GER,Germany,7473,Moritz Dollgast,2629,Mark Otto,2575,Jan-Felix Topp,2269,high,2012/eyoc2012.htm
M18,9,OK,RUS,Russia,7565,Konstantin Pozdeev,2824,Dmitry Naumov,2526,Dmitry Polyakov,2215,high,2012/eyoc2012.htm
M18,10,OK,BUL,Bulgaria,7681,Martin Ponev,2477,Dimitar Zheliazkov,3092,Apostol Atanasov,2112,high,2012/eyoc2012.htm
M18,11,OK,LAT,Latvia,7706,Daniels Karklins,2504,Alvis Reinsons,2555,Mikus Purins,2647,high,2012/eyoc2012.htm
M18,12,OK,EST,Estonia,7710,Oliver Jogeva,2613,Tonis Laugesaar,2440,Kevin Koskinen,2657,high,2012/eyoc2012.htm
M18,13,OK,ROU,Romania,7755,Bele Felician,2837,Copetchi Stefan,2509,Prezensky Tamas,2409,high,2012/eyoc2012.htm
M18,14,OK,ESP,Spain,7858,Luis Sanchez Serrano,2517,Pau Llorens Caellas,3085,Eduardo Gil Marco,2256,high,2012/eyoc2012.htm
M18,15,OK,ITA,Italy,8519,Andrea Melioli,3203,Walter Bettega,2738,Samuele Canella,2578,high,2012/eyoc2012.htm
M18,16,OK,ISR,Israel,8628,Nitsan Yasur,2556,Manor Itay,2869,Yuval Rafaeli,3203,high,2012/eyoc2012.htm
M18,17,OK,BLR,Belarus,9225,Andrei Kryvasheyeu,2529,Pavel Khadzko,3737,Aliaksandr Razhkou,2959,high,2012/eyoc2012.htm
M18,18,OK,SVK,Slovakia,9684,Samuel Kebis,2609,Simon Mizur,2969,Andrea Papugova,4106,high,2012/eyoc2012.htm
M18,19,OK,SLO,Slovenia,10921,Jost Lapajne,3845,Gregor Hvala,3319,Aljaz Borstnik,3757,high,2012/eyoc2012.htm
M18,,MP,AUT,Austria,,Matthias Reiner,2271,Matthias Groell,,Xander Berger,2133,high,2012/eyoc2012.htm
M18,,MP,NOR,Norway,,Mathias Drage,2360,Jon Nilsen,,Magne Haga,2092,high,2012/eyoc2012.htm
M18,,MP,POL,Poland,,Wojciech Dudek,2591,Witold Jasinski,2390,Krzysztof Wolowczyk,,high,2012/eyoc2012.htm
M18,,MP,POR,Portugal,,Luis Silva,,Filipe Augusto,2746,Miguel Ferreira,3078,high,2012/eyoc2012.htm
M18,,MP,FRA,France,,Remi Villedieu,2879,Florentin Body,,Lodc Marty,,high,2012/eyoc2012.htm
M18,,MP,TUR,Turkiye,,Musa Yeli,2915,Semih Ozbir,,Cansel Sarac,4063,high,2012/eyoc2012.htm
M18,,MP,UKR,Ukraine,,Oleksandr Asmolov,2505,Vitaliy Gychko,2289,Oleksiy Sudarev,,high,2012/eyoc2012.htm
M18,,MP,SRB,Serbia,,Filip Stevanovic,2530,Sava Lazic,2552,Strahinja Strelic,,high,2012/eyoc2012.htm
M18,,MP,IRL,Ireland,,Jack Millar,2499,Jonathan Quinn,2956,Eoin McCullough,,high,2012/eyoc2012.htm
M18,,MP,GBR,UK,,Christopher Galloway,2499,Ciaran Allen,2429,William Rigg,,high,2012/eyoc2012.htm
