class,rank,status,country,team,total_time_seconds,leg1_name,leg1_time_seconds,leg2_name,leg2_time_seconds,leg3_name,leg3_time_seconds,confidence,source_file
W18,17,OK,BLR,Belarus,6083,Ilkevich Anastasiya,1780,Chernik Hlafira,2247,Mozhar Viktoryia,2056,high,2013/eyoc2013.htm
W18,18,OK,ESP,Spain,6344,Marta Guijo Alonso,2367,Maria Illa Cams,2153,Yara Bores Escudero,1824,high,2013/eyoc2013.htm
W18,19,OK,LAT,Latvia,6365,Kendija Aparjode,2348,Annija Zalaiskalna,2301,Sandra Grosberga,1716,high,2013/eyoc2013.htm
W18,20,OK,LTU,Lithuania,6535,Jogvile Susinskaite,2307,Dovile Makselyte,2218,Giedre Domarkaite,2010,high,2013/eyoc2013.htm
W18,21,OK,IRL,Ireland,6887,Roisin Long,2302,Aoife Mc Cavana,2396,Niamh Corbett,2189,high,2013/eyoc2013.htm
W18,22,OK,SVK,Slovakia,7430,Martina Papugova,2138,Vanda Hosekova,2678,Andrea Papugova,2614,high,2013/eyoc2013.htm
W18,23,OK,POR,Portugal,7934,Joana Fernandes,3050,Beatriz Moreira,2443,Carolina Delgado,2441,high,2013/eyoc2013.htm
W18,24,OK,SLO,Slovenia,8075,Nusa Jeram,2479,Katjusa Poljansek,3000,Tajda Foski,2596,high,2013/eyoc2013.htm
W18,25,OK,ISR,Israel,8519,Marina Maerkovitch,3084,Hilla Ayali,2581,Mayan Mintzer,2854,high,2013/eyoc2013.htm
W18,26,OK,ROU,Romania,9356,Agnes Neda,2399,Diana Iuliana Bonto,3985,Katalin Neda,2972,high,2013/eyoc2013.htm
M16,1,OK,RUS,Russia,4739,Vladislav Kiselev,1564,Anton Kazenkin,1591,Aleksandr Pavlenko,1584,high,2013/eyoc2013.htm
M16,2,OK,FIN,Finland,4854,Anton Salmenkyla,1673,Ollipekka Heikkila,1645,Olli Ojanaho,1536,high,2013/eyoc2013.htm
M16,3,OK,SUI,Switzerland,4995,Pascal Buchs,1677,Andrin Grundler,1701,Joey Hadorn,1617,high,2013/eyoc2013.htm
M16,4,OK,LAT,Latvia,5058,Endijs Titomers,1590,Uldis Upitis,1640,Edgars Ustinovs,1828,high,2013/eyoc2013.htm
M16,5,OK,HUN,Hungary,5172,Marton Zacher,1830,Matyas Meszaros,1849,Mate Dalos,1493,high,2013/eyoc2013.htm
M16,6,OK,GBR,UK,5215,Andrew Barr,1680,Callum White,1769,Daniel Stansfield,1766,high,2013/eyoc2013.htm
M16,7,OK,DEN,Denmark,5288,Johan Lindbjerg Skovbck,1835,Laurits Bidstrup Moller,1780,Martin Illum,1673,high,2013/eyoc2013.htm
M16,8,OK,LTU,Lithuania,5292,Aurimas Asmantas,1833,Pranas Germanavicius,1833,Rokas Vaitkus,1626,high,2013/eyoc2013.htm
M16,9,OK,FRA,France,5297,Pierre Martinez,1595,Mathieu Perrin,2023,Paul Ringot,1679,high,2013/eyoc2013.htm
M16,10,OK,AUT,Austria,5370,Rafael Dobnik,1599,Nicolas Kastner,2012,Florian Kurz,1759,high,2013/eyoc2013.htm
M16,11,OK,SVK,Slovakia,5376,Jakub Chupek,1689,Dusan Slama,1678,Stanislav Franko,2009,high,2013/eyoc2013.htm
M16,12,OK,POR,Portugal,5470,Ricardo Esteves,1812,Joao Bernardino,1804,Joao Novo,1854,high,2013/eyoc2013.htm
M16,13,OK,GER,Germany,5534,Ole Hennseler,1732,Veit Slodowski,1814,Erik Dohler,1988,high,2013/eyoc2013.htm
M16,14,OK,ESP,Spain,6157,Albert Acedo Casellas,1857,Alejandro Catalan Garcia,2305,Jesus Rodriguez Corrochano,1995,high,2013/eyoc2013.htm
M16,15,OK,CZE,Czechia,6215,Adam Ruzicka,2558,Vojtech Sykora,1947,Daniel Vandas,1710,high,2013/eyoc2013.htm
M16,16,OK,EST,Estonia,6616,Tomi-Andre Piirmets,1851,Oliver Kutt,2044,Lauri Pahn,2721,high,2013/eyoc2013.htm
M16,17,OK,BEL,Belgium,6617,Wout Keuppens,1832,Simon Krekels,2599,Martijn Hus,2186,high,2013/eyoc2013.htm
M16,18,OK,ROU,Romania,6738,Peter Divin,1860,Mihai Andrei Tintar,3066,Gergely Bogya,1812,high,2013/eyoc2013.htm
M16,19,OK,ISR,Israel,6939,Carmel Satt,2366,Nadav Genossar,2290,Rotem Lanes,2283,high,2013/eyoc2013.htm
M16,,MP,UKR,Ukraine,,Kyrylo Barannyk,1929,Stanislav Polianytsia,,Evgen Godlevsky,2366,high,2013/eyoc2013.htm
M18,1,OK,FIN,Finland,5403,Arto Talvinen,1809,Topias Ahola,1802,Aleksi Niemi,1792,high,2013/eyoc2013.htm
M18,2,OK,NOR,Norway,5480,Sigur Heggedal,1797,Stian Sundsvik,1822,Andreas Solberg,1861,high,2013/eyoc2013.htm
M18,3,OK,SUI,Switzerland,5605,Thomas Curiger,1851,Tobia Pezzati,1766,Sven Hellmuller,1988,high,2013/eyoc2013.htm
M18,4,OK,SWE,Sweden,5610,Erik Berzell,1960,Erik Andersson,1863,Jens Ronnols,1787,high,2013/eyoc2013.htm
M18,5,OK,BEL,Belgium,5937,Evert Leeuws,1811,Thomas Gillet,1985,Tom Drygalski,2141,high,2013/eyoc2013.htm
M18,6,OK,ITA,Italy,5972,Fabiano Bettega,1942,Mattia Debertolis,2085,Riccardo Scalet,1945,high,2013/eyoc2013.htm
M18,7,OK,POL,Poland,5980,Krzysztof Rzenca,1840,Mateusz Dzioba,2137,Krzysztof Wolowczyk,2003,high,2013/eyoc2013.htm
M18,8,OK,HUN,Hungary,5986,Soma Jenes,2114,Bertalan Kovacs,1919,Balazs Miavecz,1953,high,2013/eyoc2013.htm
M18,9,OK,GER,Germany,5994,Markus Gratsch,1905,Quirin Lehner,2206,Moritz Dollgast,1883,high,2013/eyoc2013.htm
M18,10,OK,UKR,Ukraine,6013,Oleksandr Asmolov,1799,Vladyslav Rusenchyk,2258,Vitalii Hychko,1956,high,2013/eyoc2013.htm
M18,11,OK,AUT,Austria,6146,Mathias Peter,1806,Felix Hartlieb,2080,Stefan Falk,2260,high,2013/eyoc2013.htm
M18,12,OK,RUS,Russia,6159,Bogdan Rodionov,2188,Sergey Popov,2099,Sergey Dobrynin,1872,high,2013/eyoc2013.htm
M18,13,OK,LTU,Lithuania,6213,Martynas Tirlikas,1952,Paulius Vidziunas,2025,Algirdas Bartkevicius,2236,high,2013/eyoc2013.htm
M18,14,OK,EST,Estonia,6616,Tanel Papp,2092,Rimmo Room,2276,Andres Saal,2248,high,2013/eyoc2013.htm
M18,15,OK,SRB,Serbia,6676,Nikola Bilic,2016,Stefan Bilic,2360,Dusan Krnjaic,2300,high,2013/eyoc2013.htm
M18,16,OK,BUL,Bulgaria,6822,Stefan Mihaylov,2308,Dimitar Zhelyazkov,2120,Apostol Atanasov,2394,high,2013/eyoc2013.htm
M18,17,OK,POR,Portugal,6828,Daniel Catarino,1891,Joao Casal,2427,Andre Esteves,2510,high,2013/eyoc2013.htm
M18,18,OK,CZE,Czechia,6866,Jonas Hubacek,1875,Matej Masata,3023,Patrik Horak,1968,high,2013/eyoc2013.htm
M18,19,OK,SVK,Slovakia,7141,Martin Smelik,2416,Martin Jonas,2080,Martin Klabouch,2645,high,2013/eyoc2013.htm
M18,20,OK,ROU,Romania,7177,Stefan Copetchi,2119,Zakarias Erosdi,2841,Gabor Prezensky,2217,high,2013/eyoc2013.htm
M18,21,OK,ISR,Israel,7381,Nitsan Yasur,1978,Yuval Rafaeli,2664,Oz Heymann,2739,high,2013/eyoc2013.htm
M18,22,OK,ESP,Spain,8202,Jose Maria Saez Alvarez,2984,Elmar Montero Carceles,2677,Alvaro Prieto del Campo,2541,high,2013/eyoc2013.htm
M18,23,OK,IRL,Ireland,8598,Paul Pruzina,3348,Niall Mc Carthy,2647,Jonathan Quinn,2603,high,2013/eyoc2013.htm
M18,,MP,LAT,Latvia,,Emils Dzalbs,,Emils Henrijs Taube,,Alvis Reinsons,2125,high,2013/eyoc2013.htm
M18,,MP,SLO,Slovenia,,Peter Tusar,2137,Blaz Petrovic,2172,Zan Luka Sumecki,,high,2013/eyoc2013.htm
M18,,MP,FRA,France,,Loic Marty,1801,Arnaud Perrin,,Nicolas Rio,1862,high,2013/eyoc2013.htm
M18,,MP,GBR,UK,,Alexander Chepelin,1803,Joe Woodley,2204,Dane Blomquist,,high,2013/eyoc2013.htm
