IOF ID;First Name;Last Name;Country;WRS Position;WRS points;WRS events;Avg point;Region Pos
45136;Filippo;Mutterle;ITA;1955;2013;3;671.0;
44495;Nilas;Stamer;GER;1955;2013;2;1006.5;
44652;Nikola;Karachorov;BUL;1955;2013;2;1006.5;
23857;Tord;Strand;NOR;1958;2010;2;1005.0;
25870;Maxime;Wyrsch;SUI;1959;2008;2;1004.0;
8050;Rhodri;Buffett;GBR;1960;2007;2;1003.5;
46561;Petr;Janas;CZE;1961;2003;2;1001.5;
41993;Oleksii;Shyp;UKR;1962;2001;2;1000.5;
45039;Ryoga;Suzuki;JPN;1963;2000;2;1000.0;
53110;Tahi;Harris;NZL;1964;1999;2;999.5;
15379;Sandro;Rechsteiner;SUI;1964;1999;2;999.5;
8035;Trygve;Buanes;NOR;1964;1999;2;999.5;
37417;Yurii;Skvortsov;UKR;1967;1997;2;998.5;
37466;Emils;Lazdans;LAT;1968;1996;2;998.0;
13368;Viktors;Mateics;LAT;1969;1995;2;997.5;
24089;Lachlan;Chavasse;GBR;1969;1995;2;997.5;
49051;Haavard;Eik;NOR;1971;1994;2;997.0;
43197;Mikes Tamas;Kiss;HUN;1972;1992;2;996.0;
7788;Lluis Bedos;Bonaterra;ESP;1973;1991;2;995.5;
18290;Boris;Yosifov;BUL;1974;1989;2;994.5;
56373;Terje;Dalen Sorgard;NOR;1975;1988;2;994.0;
19854;Luca;Zingg;SUI;1976;1987;2;993.5;
42453;Henri;Maeaettae;FIN;1976;1987;2;993.5;
44646;Wataru;Kuboki;JPN;1978;1986;2;993.0;
47147;Magnus;Lindahl;DEN;1978;1986;2;993.0;
42565;Emanuel;Da Silva Ferreira;BRA;1980;1983;2;991.5;
21800;Michael;Roethlisberger;SUI;1981;1981;2;990.5;
31903;Catalin;Vadean;ROU;1982;1980;2;990.0;
52454;Ibrahim;Kutuk;TUR;1983;1976;2;988.0;
49688;Olle;Erlandsson;SWE;1984;1975;2;987.5;
43577;Aniol;Bisquert Pares;ESP;1985;1973;2;986.5;
46843;Sakari;Koskela;FIN;1986;1972;2;986.0;
19977;Vit;Zakouril;CZE;1987;1970;2;985.0;
20430;Abel;Pinter;HUN;1988;1968;2;984.0;
50584;Asbjoern Magnus;Midtboe;NOR;1989;1967;2;983.5;
51456;Hiroto;Suzuki;JPN;1990;1965;2;982.5;
41791;Antti;Ursin;FIN;1991;1960;2;980.0;
9310;Ironir Alberto;Ev;BRA;1992;1956;2;978.0;
53848;Benjamin;Gjone;NOR;1993;1955;2;977.5;
33228;Yuuki;Inomata;JPN;1994;1954;2;977.0;
49938;Alexander;Eriksson;USA;1995;1953;2;976.5;
52348;Leo;ONeill;NZL;1995;1953;2;976.5;
43250;Eskil;Brenden;NOR;1997;1952;2;976.0;
12993;Bradley;Lund;RSA;1998;1951;2;975.5;
10701;Mateusz;Hoffmann;POL;1999;1949;2;974.5;
45962;Mario;Blazquez Lorente;ESP;2000;1947;2;973.5;
11473;Marciano;Kaminski;BRA;2001;1946;2;973.0;
49635;Mathis;Reboul;FRA;2002;1942;2;971.0;
46935;Bogdan;Evgeniev;BUL;2002;1942;2;971.0;
38545;Akifumi;Yamamoto;JPN;2004;1941;2;970.5;
52574;Liam;Overett;GBR;2004;1941;3;647.0;
33310;Yosuke;Momoi;JPN;2006;1940;2;970.0;
28103;Christoffer;Johansson;SWE;2007;1939;2;969.5;
53265;Marcus;Klasenius;SWE;2008;1937;2;968.5;
8319;Chi Kin;Chau;HKG;2009;1933;3;644.3;
46987;Villem;Piirimae;EST;2010;1932;2;966.0;
44673;Yuval;Kalkstein;ISR;2011;1931;2;965.5;
38822;Xun;Yan;CHN;2012;1930;2;965.0;
51397;Antonio;Changoluisa;ECU;2013;1929;2;964.5;
20569;Philipe;Turcanu;CAN;2014;1928;2;964.0;
21561;Michael;Hallett;GBR;2015;1927;2;963.5;
6534;Rotem;Yoshua;ISR;2016;1923;2;961.5;
51676;Stephen;Pepe;USA;2017;1921;3;640.3;
52754;Martin;Stormer Antonsen;NOR;2018;1920;2;960.0;
14208;Claudinei;Nitsch;BRA;2019;1919;2;959.5;
54501;Tommy;Delenne;FRA;2019;1919;2;959.5;
9886;Marijonas;Gipas;LTU;2021;1916;2;958.0;
44920;Baptiste;Masso;FRA;2021;1916;2;958.0;
37619;Jose Antonio;Villar Gorriz;ESP;2023;1914;2;957.0;
37870;Kotaro;Fujiwara;JPN;2024;1913;2;956.5;
52801;Frantisek;Ctrnact;CZE;2025;1912;2;956.0;
37394;Lucas;Cremonese Jaeger;BRA;2026;1908;2;954.0;
42197;Filip;Jancik;SVK;2027;1907;2;953.5;
12446;Hendrik;Lapp;GER;2027;1907;2;953.5;
37156;Nuutti;Pirhonen;FIN;2027;1907;2;953.5;
54791;Olle;Malm;SWE;2030;1905;2;952.5;
46821;Pietro;Mogno;ITA;2030;1905;2;952.5;
54505;Malo;Dourdou Varron;FRA;2032;1903;2;951.5;
44008;Emil;Stoermer;NOR;2032;1903;2;951.5;
52961;Tobias;Zumsteg;SUI;2034;1900;2;950.0;
42861;Yoshinobu;Kodera;JPN;2035;1898;2;949.0;
15111;Igor;Postica;MDA;2036;1895;2;947.5;
53150;Saito;Hiroki;JPN;2037;1894;2;947.0;
52877;Pavel;Kolsky;CZE;2037;1894;2;947.0;
44372;Tiago;Baumgart;BRA;2039;1891;2;945.5;
34275;Celso Anibal;Jarrin;ECU;2039;1891;2;945.5;
32140;Marcello;Lambertini;ITA;2041;1889;2;944.5;
51100;Oscar;Paustian;DEN;2042;1886;2;943.0;
44932;Nikolaj;Bjoern;DEN;2043;1884;2;942.0;
43851;David;Cisar;SVK;2043;1884;2;942.0;
12125;Christian;Kreis;SUI;2045;1883;2;941.5;
54628;Lukas;Birzinis;LTU;2046;1882;2;941.0;
2886;Astrid;Skytte Kirkegaad;DEN;2047;1881;2;940.5;
50550;Magnus Kyrkjeboe;Vinnes;NOR;2048;1879;2;939.5;
51877;Magnus;Brink;DEN;2049;1876;2;938.0;
48568;Solomon;Randerson;NZL;2050;1873;2;936.5;
42251;Wiktor;Muller;POL;2050;1873;2;936.5;
46201;Betivu;Cristian;MDA;2052;1866;3;622.0;
53151;Hiroki;Omori;JPN;2053;1863;2;931.5;
49692;Anze;Kolner;SLO;2054;1862;2;931.0;
51426;Cody;Carter;NZL;2054;1862;2;931.0;
51472;Kazuki;Tsunoda;JPN;2056;1860;2;930.0;
37045;Benoit;Pecoud;SUI;2057;1859;2;929.5;
44831;Arthur;Delaporte;FRA;2058;1858;2;929.0;
11043;Harun;Isler;TUR;2059;1857;2;928.5;
24327;Zac;Needham;AUS;2060;1856;2;928.0;
53122;Kadoya;Takumi;JPN;2061;1854;2;927.0;
38396;Ilari;Visuri;FIN;2062;1848;2;924.0;
54407;Alban;Duchon;FRA;2063;1845;2;922.5;
40404;Johan Kristian;Undeland;NOR;2064;1843;2;921.5;
43047;Daniel;Wood;NZL;2064;1843;2;921.5;
21985;Tomi;Kauppila;FIN;2066;1842;2;921.0;
47902;Hyuga;Shibata;JPN;2067;1840;2;920.0;
53731;Nathan;Steyaert;BEL;2067;1840;2;920.0;
12881;Nicolo;Liva;ITA;2069;1839;2;919.5;
55723;Didac;San Jose Romeu;ESP;2070;1836;2;918.0;
36409;Altar Ilgaz;Tuzcuogullari;TUR;2070;1836;2;918.0;
7856;Ramazan;Bostanci;TUR;2072;1834;2;917.0;
32393;James;McCormack;NZL;2073;1833;2;916.5;
54518;Mathis;Pruvost;FRA;2073;1833;2;916.5;
7295;Umit;Balatli;TUR;2075;1832;2;916.0;
53178;Yuma;Fueki;JPN;2076;1829;2;914.5;
45055;Alessio;Filipelli;ITA;2076;1829;2;914.5;
48283;Damien;Roche;FRA;2078;1827;2;913.5;
32912;Nicolas;Napierala;FRA;2079;1826;2;913.0;
43810;Juris;Lebedoks;LAT;2080;1820;2;910.0;
48324;Gunce;Kalyoncu;TUR;2081;1819;3;606.3;
9823;Tomoyuki;Gengo;JPN;2082;1817;2;908.5;
50463;Gaute;Fosstveit;NOR;2083;1816;2;908.0;
28026;Aymeric;Roger;FRA;2084;1815;2;907.5;
47942;Kaiji;Furukado;JPN;2085;1814;2;907.0;
52388;Nicholas;Mousley;AUS;2086;1811;2;905.5;
8356;Pavel;Cerescu;MDA;2087;1809;3;603.0;
44098;Felix Santiago;Carvallo Gonzalez;PAR;2088;1808;4;452.0;
46812;Leo;Croxford;NZL;2089;1806;2;903.0;
47455;Jean Luc;Portner;AUT;2090;1804;2;902.0;
47951;Jamie;Woolford;AUS;2091;1800;2;900.0;
44997;Gert;Geboers;BEL;2092;1799;2;899.5;
40160;Benjamin;Brady;USA;2093;1796;2;898.0;
18085;Oliver;Williams;GBR;2093;1796;2;898.0;
32174;Thomas;Howell;GBR;2095;1787;2;893.5;
55635;Steven;McKinstry;NZL;2096;1783;2;891.5;
8765;Sam;Deferm;BEL;2097;1779;2;889.5;
24529;David;Ugray;SVK;2098;1778;2;889.0;
19516;Daniel;Janischowsky;GER;2099;1772;2;886.0;
42206;Rodrigo;Lima;POR;2100;1766;2;883.0;
46159;Jean Carlos;Schmaedecke;BRA;2100;1766;2;883.0;
51434;Yu;Takahashi;JPN;2102;1765;2;882.5;
47824;Jeroen;Vochteloo;NED;2103;1762;2;881.0;
13252;Lucian;Mirza;MDA;2104;1761;2;880.5;
25979;Peter;Gyorgyi;HUN;2105;1760;2;880.0;
42865;Thomas;Bousser;FRA;2106;1759;2;879.5;
49988;Michele;Bittarello;ITA;2107;1758;2;879.0;
47798;Motomi;Yamada;JPN;2107;1758;2;879.0;
53609;Jeffrey;De Rycke;BEL;2109;1757;2;878.5;
47067;Eilev;Kvaale;NOR;2110;1754;2;877.0;
55843;Lucas;Oliveira;BRA;2111;1752;2;876.0;
48314;James;Milne;NZL;2112;1751;2;875.5;
43830;Mizuki;Taniguchi;JPN;2113;1749;2;874.5;
53186;Taichi;Nishizawa;JPN;2114;1746;2;873.0;
53092;Viktoras;Dechtiar;LTU;2115;1741;2;870.5;
28746;Alexander;Corbett;CAN;2116;1739;2;869.5;
45423;Aleksei;Sobolev;IIA;2117;1738;2;869.0;
52796;Pedro;Silva;POR;2118;1735;2;867.5;
34047;Csongor;Szikszai;ROU;2119;1733;2;866.5;
54521;Yannick;Habauzit;FRA;2120;1731;2;865.5;
33532;Marcelo;Correia;BRA;2120;1731;2;865.5;
23267;Peter;Zakrevski;USA;2120;1731;2;865.5;
24293;Csongor;Raduly;ROU;2123;1730;2;865.0;
36427;James;Rogers;GBR;2124;1729;2;864.5;
44501;Bozo;Bizjak;SLO;2125;1726;2;863.0;
44428;Haralds;Lukins;LAT;2126;1725;2;862.5;
45115;Matheus;Moreira da Silva;BRA;2127;1724;2;862.0;
42912;Alex;Mitchell;SWE;2128;1723;2;861.5;
17981;Ian;Webb;GBR;2129;1721;2;860.5;
32518;Jason;Bond;NZL;2130;1719;2;859.5;
36073;William;Thomas;GBR;2131;1718;2;859.0;
24893;Aleksandr;Manoilov;SWE;2132;1717;2;858.5;
47241;Brenden;Doogan;CAN;2132;1717;3;572.3;
8228;Valerio;Casanova;ITA;2134;1716;3;572.0;
56331;Tamas;Skrop;HUN;2134;1716;2;858.0;
41085;Dias;Junior;BRA;2136;1713;2;856.5;
47621;Cezar Luan;Karsten;BRA;2137;1711;2;855.5;
53135;Koray;Korkut;TUR;2138;1710;2;855.0;
45538;Marijn;Edelenbosch;NED;2139;1709;2;854.5;
44121;Simon;Gregersen;DEN;2139;1709;2;854.5;
16210;Takeo;Shinohara;JPN;2141;1705;2;852.5;
49530;Hannes;Nikkinen;FIN;2142;1703;2;851.5;
27580;Michael;Wild;SUI;2143;1702;2;851.0;
51304;Peter;Borbas;HUN;2144;1700;2;850.0;
44232;Joshua;Hoare;IRL;2145;1698;2;849.0;
34286;Thomas;Lindale;CAN;2146;1695;3;565.0;
43792;Naoya;Taniguchi;JPN;2146;1695;2;847.5;
22475;Leon;Kollenbach;GER;2148;1694;2;847.0;
51468;Yutaro;Sato;JPN;2148;1694;2;847.0;
7086;Justinas;Archipovas;LTU;2148;1694;2;847.0;
54834;Coen;Claassen;NED;2151;1693;2;846.5;
45914;David;Thomas;GBR;2151;1693;2;846.5;
54536;Dorian;Mallem;ESP;2153;1690;2;845.0;
47909;Yuji;Hatada;JPN;2154;1689;2;844.5;
34597;Vinicius M;Wosch;BRA;2155;1680;2;840.0;
53041;Joshua;Barry;NZL;2156;1679;2;839.5;
27810;Darwin;Segura;ECU;2156;1679;3;559.7;
18314;Wang Ki;Yuen;HKG;2158;1678;3;559.3;
52250;Marek;Pecka;CZE;2158;1678;2;839.0;
40301;Jonathan;Goodwin;GBR;2160;1671;3;557.0;
49553;Sam;Crawshaw;GBR;2161;1668;2;834.0;
51466;Yuichiro;Shinomiya;JPN;2162;1665;2;832.5;
51828;Ruslan;Belii;MDA;2163;1663;2;831.5;
49755;Idar Elias;Jongenburger;NED;2163;1663;2;831.5;
51398;Edison;Apupalo;ECU;2163;1663;2;831.5;
38584;Kenji;Kusunoki;JPN;2166;1662;2;831.0;
44727;Oleh;Pepryk;UKR;2167;1661;2;830.5;
48482;Reuben;Adye;NZL;2168;1658;2;829.0;
53136;Ryotaro;Mochiji;JPN;2169;1657;2;828.5;
47422;Liming;Zheng;CHN;2170;1655;2;827.5;
43058;Hamish;Laing;NZL;2170;1655;2;827.5;
42926;Nayden;Aleksov;BUL;2172;1654;2;827.0;
36807;Donatas;Tumaitis;LTU;2172;1654;2;827.0;
18713;Romeo;Nicoli;SUI;2174;1651;2;825.5;
46470;Lukas;Fonk;GER;2175;1650;2;825.0;
53764;Thomas;Michelin;ITA;2176;1646;2;823.0;
52447;Sergio;Fernandez Lozada;CAN;2177;1644;2;822.0;
8398;Yau Chung;Chiu;HKG;2178;1643;2;821.5;
47616;Sugata;Koura;JPN;2179;1641;2;820.5;
53164;Ryunosuke;Izaki;JPN;2180;1630;2;815.0;
53052;Hiroki;Takatsuka;JPN;2181;1621;2;810.5;
40041;Vebjorn;Blom Hagen;NOR;2182;1618;2;809.0;
47852;Yu;Man;HKG;2183;1609;3;536.3;
47035;Primoz;Gantar;SLO;2184;1608;2;804.0;
16920;Simon;Svensson;SWE;2185;1607;2;803.5;
40572;Rogerson;da Silva Juzinskas;BRA;2186;1603;3;534.3;
52800;Matyas;Cermak;CZE;2187;1601;2;800.5;
53543;Torbjorn;Agdestein;NOR;2188;1600;2;800.0;
22477;Leo;Graumann;GER;2189;1596;2;798.0;
38894;Emre Dogus;Kose;TUR;2190;1593;2;796.5;
18153;Adam;Woods;CAN;2191;1590;2;795.0;
54778;Joao Victor Guimaraes;Rocha;BRA;2192;1589;2;794.5;
42385;Gilnei;Kraftzuk;BRA;2193;1588;2;794.0;
46964;Matt;Haines;GBR;2194;1586;2;793.0;
18043;Charles;Whitaker;USA;2195;1585;2;792.5;
54512;Maxime;Payant;FRA;2195;1585;2;792.5;
32739;Wellington;Pasturiza;BRA;2197;1584;2;792.0;
51471;Teigo;Machida;JPN;2197;1584;2;792.0;
43837;Frederic;Lott;FRA;2199;1583;2;791.5;
18422;Guoxing;Zhong;CHN;2200;1575;2;787.5;
44383;Finn;Wittiber;GER;2201;1568;2;784.0;
54509;Valentin;Fontaine;FRA;2202;1563;2;781.5;
7601;Reinis;Berzins;LAT;2203;1562;2;781.0;
51469;Naoki;Tachi;JPN;2204;1561;2;780.5;
32335;Peter;Hetenyi;HUN;2204;1561;2;780.5;
45843;Jackson;Rupe;USA;2206;1556;2;778.0;
38217;Andrew;Smith;AUS;2207;1555;2;777.5;
18000;Fabio;Weis;BRA;2207;1555;2;777.5;
53156;Tomoki;Norisada;JPN;2209;1551;2;775.5;
49983;Francesco;Pilat;ITA;2210;1549;2;774.5;
40212;Alexandre;Vincent;FRA;2211;1548;2;774.0;
27232;Evan;Bowers;GBR;2212;1545;2;772.5;
51099;Kin To;Tsoi;HKG;2213;1543;3;514.3;
52870;Styverson;Mendes Fernandes;BRA;2213;1543;2;771.5;
53155;Kazuki;Mitamura;JPN;2215;1538;2;769.0;
13805;Alexander;Moore;GBR;2216;1537;2;768.5;
45746;Danwver;Pineda Bustamante;COL;2217;1535;2;767.5;
48606;Emerson;Prates;BRA;2217;1535;2;767.5;
53721;Kun;Dao;CHN;2219;1531;2;765.5;
34978;Yosuke;Oishi;JPN;2219;1531;2;765.5;
51841;Hironao;Miyawaki;JPN;2221;1530;2;765.0;
53165;Yuma;Muta;JPN;2222;1528;2;764.0;
55468;Edward;Corden;GBR;2223;1527;2;763.5;
45058;Paolo;Gaio;ITA;2223;1527;2;763.5;
54975;Kristoffer Borke;Saetaberget;NOR;2225;1525;2;762.5;
51905;Koki;Kosaka;JPN;2226;1513;2;756.5;
17886;Igor;Vukovic;SRB;2227;1511;2;755.5;
49763;Keng Kiu;Wong;HKG;2228;1510;3;503.3;
51149;Markku;Mehtala;FIN;2229;1509;2;754.5;
51396;Daniel;Coque;ECU;2230;1506;2;753.0;
53018;Lorenzo;Platania;ITA;2230;1506;2;753.0;
54522;Cyrille;Pierre;FRA;2232;1500;2;750.0;
37703;Ryosuke;Nishishita;JPN;2233;1498;2;749.0;
42107;Gabriel;Mahu;ROU;2234;1493;2;746.5;
39048;Jihun;Kim;KOR;2235;1491;2;745.5;
24925;Szabolcs;Bojtor;HUN;2236;1490;2;745.0;
51549;Joshua;Yeaton;USA;2237;1488;2;744.0;
40669;Knut;Utne;NOR;2237;1488;2;744.0;
12892;Samuel;Lo;HKG;2239;1487;3;495.7;
13152;Matthias;Mahr;AUT;2240;1478;2;739.0;
19701;Bartlomiej;Szeliga;POL;2241;1476;2;738.0;
48163;Julio;Lagos Carrera;ESP;2242;1473;2;736.5;
27239;Jeremy;Knott;GBR;2243;1465;2;732.5;
45974;Jack;Redvers Harris;GBR;2244;1461;2;730.5;
55558;Caio;Oliveira;BRA;2245;1456;2;728.0;
53125;Yodai;Suzuki;JPN;2246;1453;2;726.5;
22040;Edward;Lines;GBR;2247;1444;2;722.0;
53061;Florisvaldo Dos Anjos Santos;Junior;BRA;2248;1443;2;721.5;
46541;Ho Lam Marcus;Cheung;HKG;2249;1442;3;480.7;
16727;Marko;Stevanovic;SRB;2250;1440;2;720.0;
53723;ChenYu;Cao;CHN;2250;1440;2;720.0;
41890;Dag;Boe;NOR;2252;1430;3;476.7;
28510;Attila;Szocs;ROU;2253;1425;2;712.5;
52926;Zhichao;Yao;CHN;2253;1425;4;356.3;
34719;Bayram Mert;Altindag;TUR;2255;1418;2;709.0;
53724;YiYao;Liang;CHN;2256;1407;2;703.5;
14977;Alexandre;Pereira Pinto;BRA;2256;1407;2;703.5;
37006;Jean Flavio;Merenda;BRA;2258;1401;2;700.5;
53725;Bo;Xiao;CHN;2258;1401;2;700.5;
53722;JiHao;Qiu;CHN;2260;1400;2;700.0;
8486;Lee;Coady;AUS;2261;1387;2;693.5;
51421;Yuki;Yada;JPN;2262;1374;2;687.0;
52373;Igor;Ventura;POR;2263;1358;2;679.0;
51481;Brennen;Hall;USA;2264;1357;2;678.5;
48917;Kieran;Marsh;GBR;2265;1356;2;678.0;
51411;Jose;Rodriguez;ECU;2266;1341;2;670.5;
40959;Ryota;Ishiyama;JPN;2267;1335;2;667.5;
47231;Rik;Tensen;NED;2268;1325;2;662.5;
53184;Ryo;Minobe;JPN;2268;1325;2;662.5;
47341;Etienne;Jacques;CAN;2270;1310;2;655.0;
54076;Thomas;Dutton;GBR;2271;1308;2;654.0;
46822;Gabriele;Barbato;ITA;2272;1296;2;648.0;
54463;Flynn;Hill;NOR;2273;1293;2;646.5;
51854;Yu Fung;Chui;HKG;2274;1292;3;430.7;
45069;Alexei;Harjevschi;MDA;2275;1263;2;631.5;
48176;Oscar;Peel;GBR;2276;1259;1;1259.0;
50609;Hasan Emre;Sarp;TUR;2277;1258;2;629.0;
45023;Evghenii;Spataru;MDA;2278;1255;2;627.5;
13658;Marcus;Millegard;SWE;2279;1243;1;1243.0;
38901;Murat;Oztas;TUR;2280;1241;2;620.5;
8662;Filip;Dahlgren;SWE;2281;1239;1;1239.0;
37393;Gean Carlos;Soares da Silveira;BRA;2282;1238;2;619.0;
7861;Olle;Bostrom;SWE;2283;1237;1;1237.0;
23883;Pascal;Buchs;SUI;2284;1235;1;1235.0;
30149;Dmitry;Ushakov;GBR;2285;1233;2;616.5;
12304;Andreas;Kyburz;SUI;2286;1230;1;1230.0;
46823;Riccardo;Fava;ITA;2286;1230;2;615.0;
50607;George;Petreus;ROU;2286;1230;2;615.0;
42186;Noel;Braun;SWE;2289;1228;1;1228.0;
11010;Ulf;Forseth Indgaard;NOR;2289;1228;1;1228.0;
40429;Pyry;Riissanen;FIN;2291;1227;1;1227.0;
12497;Kwok Sang;Lau;HKG;2292;1226;3;408.7;
36943;Lukas;Lundgren;SWE;2292;1226;1;1226.0;
46564;Yuriy;Masniy;TUR;2294;1223;1;1223.0;
18597;Thomas;Natvig Arstad;NOR;2295;1216;1;1216.0;
15101;Fredric;Portin;FIN;2296;1212;1;1212.0;
45004;Caua;Silva;BRA;2297;1205;2;602.5;
14803;Topi;Penttinen;FIN;2298;1204;1;1204.0;
36948;Oliwer;Lundberg;SWE;2298;1204;1;1204.0;
44565;Luiz Felipe;Peixoto Pennafort;BRA;2300;1202;2;601.0;
16458;Edvin;Smedberg;SWE;2301;1201;1;1201.0;
19829;Love;Sintring;SWE;2302;1197;1;1197.0;
7709;Leif;Blake;CAN;2302;1197;2;598.5;
25686;Anders;Haga;NOR;2302;1197;1;1197.0;
40522;Felix;Axelsson;SWE;2305;1192;1;1192.0;
18921;Nicolas;Rio;FRA;2305;1192;1;1192.0;
18768;Erik;Berzell;SWE;2305;1192;1;1192.0;
15333;Linus;Rapp;SWE;2308;1191;1;1191.0;
10525;Joakim;Hederskog;SWE;2309;1190;1;1190.0;
43626;Tim;Lundberg;SWE;2309;1190;1;1190.0;
42732;Alvaro;Garcia Bernabeu;ESP;2311;1188;1;1188.0;
40691;Mikkel;Holt;NOR;2312;1187;1;1187.0;
37774;Stanislaw;Pachnik;POL;2313;1186;1;1186.0;
15576;Baptiste;Rollier;SUI;2314;1184;1;1184.0;
6801;Philippe;Adamski;FRA;2314;1184;1;1184.0;
43671;Axel;Olsson;SWE;2314;1184;1;1184.0;
26728;Lavio;Mueller;SUI;2314;1184;1;1184.0;
17927;Karl;Walheim;SWE;2318;1181;1;1181.0;
19342;Peter;Eriksson;SWE;2318;1181;1;1181.0;
53341;Matej;Tkac;CZE;2320;1180;1;1180.0;
22431;Magne;Haga;NOR;2321;1179;1;1179.0;
56367;Mikael;Birkelund;NOR;2322;1178;1;1178.0;
14339;Torgeir;Noerbech;NOR;2322;1178;1;1178.0;
36517;Emil;Aberg;SWE;2324;1176;1;1176.0;
12095;Michal;Krajcik;SVK;2325;1175;1;1175.0;
13873;Jan;Mrazek;CZE;2325;1175;1;1175.0;
16187;Denys;Shcherbakov;UKR;2325;1175;1;1175.0;
11552;Joakim;Karlsson;SWE;2328;1173;1;1173.0;
20163;Arnaud;Perrin;FRA;2329;1172;1;1172.0;
38510;Mathias;Bjugan;NOR;2330;1170;1;1170.0;
12639;Zsolt;Lenkei;HUN;2331;1169;1;1169.0;
18925;Corentin;Roux;FRA;2331;1169;1;1169.0;
16917;Oskar;Svensson;SWE;2333;1168;1;1168.0;
42795;Halvor Tornqvist;Halden;NOR;2333;1168;1;1168.0;
14256;Josef;Nordlund;SWE;2335;1167;1;1167.0;
25734;Martin;Djerf;SWE;2335;1167;1;1167.0;
21059;Daniel;Nilsson;SWE;2335;1167;1;1167.0;
20945;Filip;Jacobsson;SWE;2335;1167;1;1167.0;
23402;Jan;Grundmann;CZE;2339;1166;1;1166.0;
21395;Eskil;Froisland;NOR;2340;1165;1;1165.0;
23331;Cyril;Bucher;SUI;2340;1165;1;1165.0;
24727;Anton;Navichenka;BLR;2342;1164;1;1164.0;
21770;Matthias;Merz;SUI;2342;1164;1;1164.0;
34088;Jan;Gajda;CZE;2344;1163;1;1163.0;
25347;Vojtech;Sykora;CZE;2345;1162;1;1162.0;
17566;Sander;Vaher;EST;2345;1162;1;1162.0;
53905;Louison;Mena;FRA;2347;1161;1;1161.0;
55679;Victor;Hoernquist;SWE;2347;1161;1;1161.0;
38434;Simo;Klemettinen;FIN;2349;1160;1;1160.0;
18786;Viktor;Runnby;SWE;2350;1159;1;1159.0;
45147;Johan;Olson;SWE;2350;1159;1;1159.0;
8210;Thomas;Carlsson;SWE;2350;1159;1;1159.0;
17370;Jan;Troeng;SWE;2353;1158;1;1158.0;
10946;Mikko;Holli;FIN;2354;1157;1;1157.0;
56162;Filip;Mard;SWE;2354;1157;1;1157.0;
53234;John;Kinnander;SWE;2354;1157;1;1157.0;
50830;Joel;Schweizer;SUI;2357;1156;1;1156.0;
13977;Matthias;Leonhardt;SUI;2357;1156;1;1156.0;
15561;Asgeir;Bakken Rognstad;NOR;2359;1155;1;1155.0;
28765;Elias;Ekvall Backlund;SWE;2359;1155;1;1155.0;
10346;Felix;Haller;SUI;2359;1155;1;1155.0;
41815;Jonas;Carlsson;SWE;2362;1153;1;1153.0;
7734;Daniel;Blomster;FIN;2362;1153;1;1153.0;
10845;Raffael;Huber;SUI;2364;1151;1;1151.0;
19340;Daniel;Forsgren;SWE;2364;1151;1;1151.0;
8372;Kang Kai;Cheung;HKG;2364;1151;3;383.7;
35298;Victor;Imark;SWE;2367;1150;1;1150.0;
55891;Sigurd;Stormer Antonsen;NOR;2367;1150;1;1150.0;
6757;Simen;Aamodt;NOR;2367;1150;1;1150.0;
15178;Jan;Prochazka;CZE;2367;1150;1;1150.0;
37272;Mael;Heritier;FRA;2367;1150;1;1150.0;
28430;Niklas;Heikkila;FIN;2372;1149;1;1149.0;
15030;Johannes;Pohjala;FIN;2372;1149;1;1149.0;
24729;Yauhen;Zhakhouski;BLR;2372;1149;1;1149.0;
24481;Aston;Key;AUS;2372;1149;1;1149.0;
9103;Fredrik;Eden;SWE;2376;1148;1;1148.0;
8277;Maxime;Chabance;FRA;2376;1148;1;1148.0;
14896;Jan;Petrzela;CZE;2376;1148;1;1148.0;
21193;Nicola;Mueller;SUI;2376;1148;1;1148.0;
44066;Erik;Wigle;SWE;2380;1147;1;1147.0;
10358;Mathias;Hallmen;SWE;2381;1146;1;1146.0;
24079;Luc;Sandevoir;FRA;2381;1146;1;1146.0;
33376;Christian;Schellenberg;SUI;2381;1146;1;1146.0;
14131;Ulrik;Nielsen;DEN;2381;1146;1;1146.0;
33843;Petar;Borisov;BUL;2381;1146;1;1146.0;
18701;Otto;Loukkalahti;FIN;2386;1145;1;1145.0;
10911;Pekka;Hyvonen;FIN;2386;1145;1;1145.0;
33023;Justus;Vuori;FIN;2386;1145;1;1145.0;
49667;Ludvig;Sigrand;SWE;2386;1145;1;1145.0;
15668;Johan;Runesson;SWE;2390;1144;1;1144.0;
55768;Kalle;Akerman Sjostrom;SWE;2390;1144;1;1144.0;
49378;Vojtech;Orany;CZE;2390;1144;1;1144.0;
51330;James;Bailey;GBR;2390;1144;1;1144.0;
20178;Erik;Doehler;GER;2394;1143;1;1143.0;
20669;Fleury;Roux;FRA;2394;1143;1;1143.0;
44655;Ladislav;Cepicka;CZE;2394;1143;1;1143.0;
53235;Olle;Thimberg;SWE;2394;1143;1;1143.0;
14373;Jorgen;Ohlin;SWE;2398;1142;1;1142.0;
41699;Ondrej;Jilek;CZE;2398;1142;1;1142.0;
24470;Rasmus;Svantesson;SWE;2398;1142;1;1142.0;
16661;Oleksandr;Starov;UKR;2398;1142;1;1142.0;
19349;Erik;Fernlund;SWE;2398;1142;1;1142.0;
14864;Pontus;Petersson;SWE;2398;1142;1;1142.0;
